FID_,node_fid,Lon,Lat,Lon_m,Lat_m
,919,-72.623573126200000,42.516645079900002,1889687.418540000000000,2402280.402150000000000
,920,-72.619141036299993,42.518497825700003,1889987.995200000000000,2402569.420109999800000
,921,-72.698106268399997,42.518901716099997,1883722.554500000100000,2401045.384800000100000
,922,-72.661402470900001,42.762024562800001,1880023.275500000000000,2428131.965799999900000
,923,-72.661823271800003,42.757782894800002,1880105.302900000000000,2427663.852899999800000
,924,-72.907710339199994,42.565604317999998,1865858.428400000100000,2401976.276500000200000
,925,-72.916434951300005,42.702316142199997,1861492.177200000000000,2416636.866899999800000
,926,-72.916594216299998,42.701446342600001,1861502.967840000100000,2416539.391799999900000
,927,-72.909308955699998,42.688127790599999,1862436.984140000100000,2415237.339389999900000
,928,-72.909216014400002,42.687475340600002,1862461.876299999900000,2415168.383299999900000
,929,-72.664853867100007,42.686945148699998,1881790.514800000000000,2419924.751900000000000
,930,-72.662645379699995,42.689346994300003,1881899.757620000000000,2420228.867840000000000
,931,-72.660467776900006,42.691607516700003,1882010.387570000000000,2420517.051670000000000
,932,-72.660128333299994,42.691830549999999,1882031.145899999900000,2420547.952600000000000
,933,-72.769463160300006,42.550669120499997,1877210.159800000000000,2403078.683800000200000
,934,-72.767955270700000,42.547610154700003,1877412.334550000000000,2402776.693070000000000
,935,-72.766182957200002,42.542163251399998,1877700.074199999900000,2402220.931799999900000
,936,-72.711727887699993,42.753793559400002,1876274.072100000000000,2426245.095400000000000
,937,-72.711784827599999,42.753736242999999,1876271.130760000100000,2426237.757360000200000
,938,-72.830675725299997,42.742888486200002,1867176.078000000000000,2422719.911100000100000
,939,-72.829555525100005,42.745276953800001,1867200.121199999900000,2423000.946099999800000
,940,-72.763329160500007,42.591638928199998,1876587.270700000000000,2407643.287399999800000
,941,-72.846395786499997,42.578226256299999,1870374.011800000000000,2404550.899499999800000
,942,-72.840728118800001,42.578504455800001,1870815.250500000100000,2404692.637999999800000
,943,-72.747289354200007,42.569833124200002,1878447.155199999900000,2405595.287500000100000
,944,-72.743427952499999,42.567063523900003,1878827.852000000000000,2405371.253800000100000
,945,-72.749844554999996,42.563100255499997,1878427.168099999900000,2404814.584600000200000
,946,-72.746057086299999,42.560555055999998,1878795.958700000100000,2404613.420500000000000
,947,-72.716960094900003,42.848084176400000,1873305.329200000000000,2436363.590200000000000
,948,-72.713373960400006,42.843099109299999,1873723.192100000100000,2435893.909200000100000
,949,-72.865404596299996,42.645273133899998,1867062.541999999900000,2411450.102599999900000
,950,-72.866401354100006,42.643745809899997,1867024.840249999900000,2411264.845069999800000
,951,-72.867511290300001,42.641699094800003,1866992.173269999900000,2411021.022820000100000
,952,-72.868380797599997,42.638702666299999,1867004.104600000000000,2410678.902300000200000
,953,-73.066970597600005,42.673979331900000,1850346.971500000000000,2410622.403500000000000
,954,-72.974389365799993,42.647621663499997,1858377.228099999900000,2409568.711300000100000
,955,-72.974290965300000,42.634122861599998,1858747.007100000000000,2408105.944699999900000
,956,-72.697506144100004,42.674339478900002,1879552.401800000100000,2417911.920400000200000
,957,-72.746292967800002,42.780611363200002,1872819.087800000100000,2428470.773099999900000
,958,-72.944179640599998,42.927447716600000,1853255.400300000100000,2440513.622500000100000
,959,-72.943628641499998,42.926093916600003,1853335.154499999900000,2440377.546500000200000
,960,-72.931968973099998,42.971267458400000,1853040.875999999900000,2445503.801899999800000
,961,-72.931339972999993,42.972633859200002,1853053.715400000100000,2445664.239699999800000
,962,-72.831038800599998,42.868176909799999,1863767.893800000000000,2436298.922100000100000
,963,-72.831216000900000,42.866550375599999,1863797.792399999900000,2436119.083300000100000
,964,-72.743522102300005,42.815045502799997,1872105.507599999900000,2432258.569699999900000
,965,-72.742213348500002,42.815008390000003,1872209.753070000100000,2432280.328720000100000
,966,-72.965602850699995,42.967624256599997,1850489.932300000000000,2444453.341200000100000
,967,-72.966060383300004,42.960528255400000,1850644.166100000000000,2443674.861200000200000
,968,-72.985118246200003,42.811006093700001,1853149.453000000000000,2427085.278800000000000
,969,-72.855619806899995,42.845936504599997,1862429.047000000000000,2433405.398399999800000
,970,-73.016588646900004,42.651749330000001,1854927.596600000000000,2409192.161499999900000
,971,-72.996545439200005,42.633562526699997,1857000.771900000100000,2407610.074000000000000
,972,-72.799165977200005,42.667620274100003,1871698.083900000000000,2415176.900700000100000
,973,-72.796523448399995,42.670202005999997,1871837.258979999900000,2415508.939100000100000
,974,-72.790321163200005,42.673687384300003,1872233.420310000000000,2416009.103010000200000
,975,-72.788615573800001,42.674689875100000,1872341.162100000100000,2416151.423400000200000
,976,-72.795253922800001,42.673179670400003,1871857.172749999900000,2415856.872299999900000
,977,-72.775914942300005,42.508463185300002,1877840.783749999900000,2398373.357390000000000
,978,-72.774869691899994,42.508421244899999,1877924.745200000000000,2398389.462600000200000
,979,-72.685999743799997,42.716551353200003,1879316.022399999900000,2422715.947300000100000
,980,-72.674892778000000,42.710821237300003,1880348.900669999900000,2422314.446790000000000
,981,-72.932831613499999,42.569854317100003,1863754.487000000000000,2401944.459100000100000
,982,-72.936728749099998,42.572357251200003,1863378.583099999900000,2402139.617699999800000
,983,-72.640667050700003,42.550705724499998,1887407.043800000100000,2405633.699200000100000
,984,-72.695697082600006,42.759442294400003,1877386.396100000000000,2427174.073200000000000
,985,-72.792342962600003,42.475883105299999,1877419.613900000000000,2394514.698299999800000
,986,-72.786635294099995,42.472835703900003,1877954.518800000000000,2394296.896300000100000
,987,-72.839836603199998,42.878167978299999,1862804.876699999900000,2437209.751199999800000
,988,-72.840544195400000,42.874543638799999,1862846.807910000000000,2436802.893360000100000
,989,-72.840558722099999,42.873953897800000,1862861.562209999900000,2436738.662630000200000
,990,-72.837170401999998,42.868175776100003,1863284.490800000000000,2436178.563300000000000
,991,-72.717007123299993,42.500314733200000,1882729.309739999900000,2398655.091180000000000
,992,-72.717563872100001,42.501100384399997,1882663.890900000000000,2398729.267969999900000
,993,-72.712850299600007,42.508034951200003,1882849.314100000100000,2399574.720240000200000
,994,-72.717109973299998,42.500866262099997,1882706.205090000100000,2398712.868739999800000
,995,-72.712146737699996,42.509155247099997,1882874.673000000000000,2399710.156700000200000
,996,-72.604090503300000,42.517844518899999,1891197.730800000000000,2402798.003899999900000
,997,-72.606023721400007,42.518521993900002,1891026.174010000000000,2402832.984800000200000
,998,-72.606311842300002,42.518554827800003,1891002.461979999900000,2402830.811460000000000
,999,-72.609007838500006,42.519177052700002,1890772.004900000100000,2402844.630100000200000
,1000,-72.877422819299994,42.914578783400003,1858861.628100000100000,2440421.881399999800000
,1001,-72.875941350800005,42.914024716699998,1858993.280500000100000,2440390.780300000200000
,1002,-72.599275634300000,42.514762452399999,1891663.025500000000000,2402559.682000000000000
,1003,-72.602710694999999,42.514309824400002,1891403.308650000000000,2402442.237770000000000
,1004,-72.605670230499996,42.514322305100002,1891168.576720000000000,2402384.692270000000000
,1005,-72.606424443899996,42.516320025299997,1891054.423179999900000,2402586.275409999800000
,1006,-72.960208183899994,42.998785462699999,1850079.074899999900000,2447937.722899999900000
,1007,-72.953796279599999,42.998424139299999,1850593.507670000000000,2448023.382360000200000
,1008,-72.943320977699997,42.987027727700003,1851723.959300000000000,2446991.585899999800000
,1009,-72.678415142500000,42.754009760999999,1878898.065299999900000,2426926.698700000100000
,1010,-72.681875677400001,42.749198359799998,1878755.497100000000000,2426336.705399999900000
,1011,-72.751720157400001,42.605723130900003,1877124.745600000000000,2409399.993900000100000
,1012,-72.759628438999997,42.613787650900001,1876280.744119999900000,2410118.403349999800000
,1013,-72.761451975300005,42.619167480999998,1875990.888349999900000,2410665.837100000100000
,1014,-72.761344895099995,42.619750066199998,1875983.594600000000000,2410731.131200000200000
,1015,-72.879730148600004,42.870345975100001,1859870.328500000100000,2435580.201700000100000
,1016,-72.913928210600005,42.599431656999997,1864456.404600000000000,2405524.378800000100000
,1017,-72.910450942300002,42.603212258399999,1864630.020899999900000,2406002.774000000200000
,1018,-72.894263348600006,42.782604158500000,1861084.693900000100000,2425779.954200000000000
,1019,-72.895501548499993,42.781940958299998,1861004.774999999900000,2425683.775200000000000
,1020,-72.945595962900001,42.736375547300000,1858272.560300000000000,2419760.955300000000000
,1021,-72.931275063200005,42.731325055399999,1859539.791849999900000,2419493.199630000200000
,1022,-72.947992574500006,42.905650313400002,1853539.900300000100000,2438075.254000000200000
,1023,-72.964890247400007,42.911619712399997,1852047.854100000100000,2438393.240100000100000
,1024,-72.959321730100001,42.913501476500002,1852436.288220000000000,2438705.866919999900000
,1025,-72.958724245100001,42.914180980399998,1852465.153299999900000,2438791.210899999800000
,1026,-72.674095079699995,42.821462973000003,1877407.497400000000000,2434323.850999999800000
,1027,-72.890749201099993,42.576544453300002,1866907.329600000100000,2403496.326599999800000
,1028,-72.903982739699998,42.592184255900001,1865438.684399999900000,2404933.253500000100000
,1029,-72.737449354600002,42.634409536100002,1877476.854899999900000,2412792.749499999900000
,1030,-72.735093354000000,42.633119735999998,1877698.130300000100000,2412699.433000000200000
,1031,-72.752598971400005,42.805974767499997,1871634.954100000000000,2431096.382499999800000
,1032,-72.750019702900005,42.808159102099999,1871779.328500000100000,2431383.998900000000000
,1033,-72.734040355100007,42.657135340099998,1877130.811800000000000,2415324.405900000100000
,1034,-72.734460203899999,42.662898386599998,1876941.498050000100000,2415941.024830000000000
,1035,-72.903205149599998,42.748581151600000,1861293.685600000000000,2421914.544000000200000
,1036,-72.914308200099995,42.751730758999997,1860331.937549999900000,2422038.776140000200000
,1037,-72.920346372599994,42.749685344400000,1859909.932800000100000,2421698.718249999900000
,1038,-72.921935756300002,42.749155484500001,1859798.616200000000000,2421610.137399999900000
,1039,-72.999545638900003,42.629541259100002,1856871.045100000000000,2407115.089199999800000
,1040,-72.650615511799998,42.541427873000004,1886871.725380000000000,2404430.183910000100000
,1041,-72.627258511500003,42.515002051800003,1889440.252600000000000,2402028.979799999900000
,1042,-72.704244949400007,42.717577685599998,1877847.049500000000000,2422466.551800000000000
,1043,-72.925551564800003,42.861680505400003,1856489.884400000100000,2433744.491299999900000
,1044,-72.917608250100002,42.868646593699999,1856929.163530000000000,2434655.190990000000000
,1045,-72.916460574499993,42.868778044400003,1857016.136070000000000,2434691.873100000000000
,1046,-72.987510064800006,43.061775140199998,1846242.549500000000000,2454237.524900000100000
,1047,-72.987548455500004,43.061628294300000,1846243.463169999900000,2454220.854960000100000
,1048,-72.987580463800001,43.061505873599998,1846244.224600000100000,2454206.957700000100000
,1049,-72.885210334700005,42.608442726100002,1866487.227100000000000,2407065.710299999900000
,1050,-72.885166889100006,42.608674676100001,1866484.421810000000000,2407091.726679999800000
,1051,-72.940776015200001,42.558482315699997,1863430.680800000000000,2400554.736599999900000
,1052,-72.938459615900001,42.565274050399999,1863431.752000000100000,2401337.110599999800000
,1053,-72.675175330499997,42.570430260700000,1884139.331000000000000,2407087.623199999800000
,1054,-72.676343813299994,42.569562145200003,1884070.423310000000000,2406970.326340000100000
,1055,-72.679397131700000,42.570842927100003,1883793.968500000000000,2407048.674999999800000
,1056,-72.639553327900003,42.706791753099999,1883249.801400000000000,2422577.405700000000000
,1057,-72.636607879799996,42.701711567300002,1883620.630889999900000,2422085.088899999900000
,1058,-72.901672809199994,42.650449533400000,1864054.211100000000000,2411299.664100000200000
,1059,-72.897512606999996,42.637688264900000,1864726.635700000000000,2409996.891299999800000
,1060,-72.800228520100006,42.819181368700001,1867520.194500000000000,2431591.262099999900000
,1061,-72.801109387300002,42.815965767300000,1867537.546499999900000,2431225.289299999800000
,1062,-72.714261681300002,42.656467674900000,1878712.635300000000000,2415642.850000000100000
,1063,-72.714284106799994,42.656632833200000,1878706.384439999900000,2415660.314629999900000
,1064,-72.714367583699996,42.657264413199997,1878682.660919999900000,2415727.145990000100000
,1065,-72.714793229799994,42.661285366300000,1878539.993079999900000,2416154.718700000100000
,1066,-72.814564180800005,42.649263736599998,1870976.203100000000000,2412882.827600000000000
,1067,-72.814293517199999,42.645476325399997,1871099.866160000000000,2412477.377710000100000
,1068,-72.994547193599999,42.971441923199997,1848108.051500000100000,2444304.141400000100000
,1069,-72.993527459500001,42.970586656499997,1848211.269200000000000,2444231.212100000100000
,1070,-72.622139446999995,42.586177864600003,1887908.146800000000000,2409847.560500000100000
,1071,-72.621348871500004,42.587097313400001,1887945.668770000100000,2409962.946479999900000
,1072,-72.620281652800003,42.587521918400000,1888018.547490000000000,2410030.181090000100000
,1073,-72.618263809699997,42.588042988600002,1888164.010109999900000,2410126.761460000200000
,1074,-72.620487855600004,42.587427855900003,1888004.793600000000000,2410015.886920000000000
,1075,-72.621029740899999,42.587257960599999,1887966.545070000000000,2409986.702660000000000
,1076,-72.614990311400007,42.587764732099998,1888430.577300000000000,2410161.639200000100000
,1077,-72.911237229500003,42.913852314800003,1856216.496899999900000,2439682.160000000100000
,1078,-72.883094361199994,42.916817504800001,1858354.469349999900000,2440553.716409999900000
,1079,-72.882469353399998,42.916165317000001,1858421.269200000000000,2440495.218100000200000
,1080,-73.018991783199994,42.693107271300001,1853630.519000000100000,2413633.131899999900000
,1081,-73.010357872800000,42.685784050099997,1854509.357570000000000,2413006.940440000000000
,1082,-73.003043776799998,42.676781468400002,1855328.915100000100000,2412172.848000000200000
,1083,-72.710535269999994,42.481829908999998,1883743.495200000000000,2396778.592499999800000
,1084,-72.697827102999995,42.500973836599997,1884231.179740000100000,2399106.703619999800000
,1085,-72.699015017299999,42.502430044900002,1884097.540950000100000,2399241.074200000100000
,1086,-72.697599163700005,42.507436194599997,1884073.867140000000000,2399812.047790000200000
,1087,-72.716901741900003,42.526671250299998,1882022.996300000000000,2401515.579100000200000
,1088,-72.701175848299997,42.527568233899999,1883244.254759999900000,2401924.388619999900000
,1089,-72.699917936299997,42.528214317699998,1883326.355400000000000,2402019.381099999900000
,1090,-72.851305921700003,42.578496321400003,1869977.961700000100000,2404483.568500000100000
,1091,-72.592148835100005,42.541413124100004,1891501.024900000100000,2405590.857100000100000
,1092,-72.592202273500007,42.542035035500000,1891479.843309999900000,2405657.215840000200000
,1093,-72.602436369900005,42.538369182899999,1890769.528310000000000,2405056.134389999800000
,1094,-72.602465399099998,42.538329301200001,1890768.316600000000000,2405051.233060000000000
,1095,-72.602586638399998,42.538177923600003,1890762.842200000100000,2405032.409299999900000
,1096,-72.600010793400003,42.541165448199997,1890885.371529999900000,2405407.550230000200000
,1097,-72.600235411900002,42.541182644599999,1890867.120510000000000,2405404.945319999900000
,1098,-72.598872421099998,42.541127146199997,1890976.537030000000000,2405426.048630000100000
,1099,-72.592553229399996,42.542388621100002,1891442.422599999900000,2405688.563449999800000
,1100,-72.593451336699999,42.542339682799998,1891372.658190000100000,2405665.383299999900000
,1101,-72.594961549000004,42.541970322899999,1891263.168779999900000,2405595.284520000200000
,1102,-73.003274266600002,43.023448532400003,1846028.525500000000000,2449774.901300000000000
,1103,-72.973017783200007,42.921416914799998,1851144.595699999900000,2439297.490700000000000
,1104,-72.971410049300005,42.919706313699997,1851317.161700000100000,2439143.276800000100000
,1105,-73.047905658100007,42.668384464900001,1852004.768500000000000,2410386.596899999800000
,1106,-73.045677588700002,42.663464744499997,1852312.566610000100000,2409896.124009999900000
,1107,-73.045138257100007,42.662084730499998,1852392.133200000000000,2409756.874700000000000
,1108,-72.866089150199997,42.948249523500003,1858847.984900000000000,2444294.490400000000000
,1109,-72.866434817799998,42.946885122899999,1858857.500900000100000,2444139.792799999900000
,1110,-72.962689958799999,42.594879321599997,1860718.025799999900000,2404074.744800000000000
,1111,-72.755937153800005,42.532283250100001,1878778.990199999900000,2401351.841000000000000
,1112,-72.756755886999997,42.536390517599997,1878602.958600000000000,2401781.127900000200000
,1113,-72.725227742599998,42.502880512300003,1882008.365199999900000,2398770.531200000100000
,1114,-72.714511340100003,42.510331714000003,1882655.427699999900000,2399790.898899999900000
,1115,-72.797321503099994,42.563801254399998,1874649.069900000000000,2403953.128899999900000
,1116,-72.800950304799997,42.566014521500001,1874301.933500000000000,2404121.619599999900000
,1117,-72.908377732999995,42.763638311400001,1860480.231960000000000,2423446.477289999800000
,1118,-72.897398218000006,42.793493160399997,1860544.284599999900000,2426899.593799999900000
,1119,-72.732673343599998,42.480422507400000,1882026.959100000100000,2396187.329400000200000
,1120,-72.743443743499995,42.488253056300003,1880961.139179999900000,2396823.408540000200000
,1121,-72.744691481800004,42.490258508600000,1880807.929599999900000,2397016.230200000100000
,1122,-72.911334545599999,42.649643133600001,1863311.588800000000000,2411022.707100000200000
,1123,-72.907079310699999,42.644797514799997,1863778.525410000000000,2410580.468510000000000
,1124,-72.673810466500001,42.625110270500002,1882762.180699999900000,2413043.443800000000000
,1125,-72.673478666199998,42.625362337399999,1882781.575500000000000,2413077.347000000100000
,1126,-72.707446751700004,42.754968559500000,1876580.195499999900000,2426457.010999999900000
,1127,-72.702099484599998,42.749443037200002,1877152.206210000000000,2425963.587210000000000
,1128,-72.697598453500007,42.742952299599999,1877683.648730000000000,2425348.839310000200000
,1129,-72.694077080400007,42.739802290599997,1878047.154400000100000,2425076.927500000200000
,1130,-72.712117089299994,42.774661163600001,1875677.600900000000000,2428499.703499999800000
,1131,-72.711786088599993,42.773366562800000,1875738.823000000100000,2428365.888799999800000
,1132,-72.742740561299996,42.715367083899999,1874866.067800000100000,2421466.807099999900000
,1133,-72.689312947499999,42.755887160699999,1877986.821999999900000,2426914.810500000100000
,1134,-72.838749201300004,42.849926772800004,1863652.058100000000000,2434168.823200000000000
,1135,-72.840375802300002,42.855872707000003,1863363.466400000000000,2434781.667299999900000
,1136,-72.976331762599997,42.578560051700002,1860075.453400000000000,2402036.850399999900000
,1137,-72.976175694800006,42.578244875899998,1860096.266450000000000,2402005.703720000100000
,1138,-72.681438465100001,42.563227325000000,1883839.188300000000000,2406182.427800000200000
,1139,-72.679264314500003,42.560590329299998,1884082.903200000100000,2405939.589410000000000
,1140,-72.677796053099996,42.555399530899997,1884340.106029999900000,2405405.842499999800000
,1141,-72.669052926999996,42.551455856799997,1885139.411799999900000,2405151.615499999800000
,1142,-72.890570733600001,42.567458118700003,1867166.019400000100000,2402514.037800000000000
,1143,-72.890590693600004,42.567267949700003,1867169.557010000100000,2402493.013689999900000
,1144,-72.892648048400005,42.566634454800003,1867023.667130000000000,2402383.863479999800000
,1145,-72.893676734799996,42.566171451800003,1866954.656000000000000,2402313.421399999900000
,1146,-72.804278588200006,42.823662703099998,1867079.662700000000000,2431997.585899999800000
,1147,-72.953272180499994,42.969165523599997,1851419.688600000000000,2444860.653299999900000
,1148,-72.739071758700007,42.680099944799998,1876111.035300000100000,2417715.184700000100000
,1149,-72.773395562499999,42.569745456900002,1876382.747100000000000,2405070.041999999900000
,1150,-72.772846883000000,42.570703015799999,1876400.285240000100000,2405184.731259999800000
,1151,-72.773060379800000,42.573520024099999,1876307.185529999900000,2405486.044739999800000
,1152,-72.773046122799997,42.574083106099998,1876293.083440000000000,2405547.397189999900000
,1153,-72.773400495299995,42.574873323799999,1876243.655000000000000,2405626.106399999900000
,1154,-72.893512603100007,42.592919323499999,1866247.837400000100000,2405218.568299999900000
,1155,-72.660795935699994,42.712894286800001,1881406.053800000100000,2422818.182200000200000
,1156,-72.661672956399997,42.713344563200003,1881324.548639999900000,2422849.632170000100000
,1157,-72.662200523600006,42.713264362300002,1881285.058400000000000,2422830.494090000200000
,1158,-72.665466179899994,42.712538465000002,1881046.842540000100000,2422687.159399999800000
,1159,-72.974545022000001,42.803003856899998,1854198.623979999900000,2426423.425919999800000
,1160,-72.972864776199998,42.800074892799998,1854409.804500000100000,2426138.477200000100000
,1161,-72.982903763400003,42.561268047100000,1860018.517999999900000,2400031.734100000000000
,1162,-72.982908200300002,42.563161330800000,1859967.407949999900000,2400237.105620000000000
,1163,-72.980910629299999,42.566109515299999,1860046.612000000000000,2400596.136299999900000
,1164,-72.842196720199993,42.606698727400001,1869938.593900000000000,2407722.107400000100000
,1165,-72.843108920800006,42.606581261099997,1869869.567300000000000,2407691.416699999900000
,1166,-72.897556409900005,42.681237073100000,1863551.550899999900000,2414720.237199999900000
,1167,-72.888682871800000,42.675433156499999,1864409.368770000100000,2414264.693890000200000
,1168,-72.876216067499996,42.662764885599998,1865736.280910000000000,2413135.170990000000000
,1169,-72.875889601300003,42.662772536500000,1865761.893800000000000,2413142.410300000100000
,1170,-72.882378697500002,42.665986519699999,1865162.170100000000000,2413363.668020000200000
,1171,-72.804199969600006,42.523201512999997,1875201.191700000100000,2399413.536400000100000
,1172,-72.803225779100003,42.521505877800003,1875324.187119999900000,2399248.826179999900000
,1173,-72.803156968200000,42.521204445999999,1875337.782799999900000,2399217.486300000000000
,1174,-72.784162897399995,42.538413117499999,1876377.407200000000000,2401459.048299999900000
,1175,-72.783566626099997,42.539243736400003,1876402.178709999900000,2401560.915899999900000
,1176,-72.781820964000005,42.542983651500002,1876439.320700000000000,2402001.037500000100000
,1177,-72.877415141399993,42.753771753199999,1863191.118000000000000,2422982.912800000000000
,1178,-72.879515705800003,42.758512670300000,1862897.582239999900000,2423455.934100000200000
,1179,-72.879773436299999,42.758701660299998,1862872.139710000000000,2423471.379840000100000
,1180,-72.886135144600004,42.759000354299999,1862361.666299999900000,2423379.089300000100000
,1181,-72.746236701200004,42.786648097700002,1872660.105500000100000,2429126.374700000000000
,1182,-72.842280584099996,42.569825053499997,1870926.416600000100000,2403720.553100000100000
,1183,-72.789666578300000,42.734963553400000,1870629.180699999900000,2422666.980099999800000
,1184,-72.789116575799994,42.730328041500002,1870797.895539999900000,2422175.138100000100000
,1185,-72.787503909999998,42.724872351700000,1871072.729800000100000,2421615.276600000000000
,1186,-72.728263887799997,42.690932080700001,1876671.749000000100000,2419103.111599999900000
,1187,-72.725296886600006,42.688043880800002,1876984.477600000100000,2418848.546999999800000
,1188,-72.965697052300001,42.983550726300003,1850055.472400000100000,2446178.722099999900000
,1189,-72.757425771300007,42.794612565900003,1871561.570000000100000,2429769.453400000000000
,1190,-72.766275774500002,42.793224965100002,1870900.731100000000000,2429444.748999999800000
,1191,-72.895243212899999,42.748169152300001,1861933.705700000000000,2422025.822600000100000
,1192,-72.897908190099997,42.749457188299999,1861688.543899999900000,2422113.321390000200000
,1193,-73.011253648400000,42.706509940499998,1853883.631400000100000,2415238.367600000000000
,1194,-73.013428848600000,42.701773273000001,1853838.449700000000000,2414681.977000000000000
,1195,-72.941720244699994,43.008997131400001,1851260.331900000100000,2449405.113700000100000
,1196,-72.937991643100005,43.004606531299999,1851671.647399999900000,2449001.652700000000000
,1197,-72.876402547400005,42.844164303699998,1860837.518699999900000,2432806.097200000200000
,1198,-72.981342974599997,42.744652681500000,1855225.963599999900000,2419960.493100000100000
,1199,-72.943845585899993,42.684155078400003,1859812.925240000000000,2414129.997020000100000
,1200,-72.937484916499997,42.663980227899998,1860857.739839999900000,2412065.728509999800000
,1201,-72.937234154999999,42.663921668100002,1860879.147200000000000,2412064.285500000200000
,1202,-72.782792759399996,42.474758038099999,1878207.187100000000000,2394581.362000000200000
,1203,-72.777385833799997,42.469639403099997,1878774.299649999900000,2394132.992800000100000
,1204,-72.777309783999996,42.469619632899999,1878780.864080000000000,2394132.351710000100000
,1205,-72.772876688699995,42.471483838099999,1879081.912300000000000,2394422.218100000200000
,1206,-72.897238153200007,42.829543700400002,1859587.231500000000000,2430812.652900000100000
,1207,-72.895799618400005,42.826807900100000,1859774.322100000000000,2430544.095000000200000
,1208,-72.834181382899999,42.584841057500000,1871162.628899999900000,2405508.894499999900000
,1209,-72.833734582199995,42.585093723800000,1871191.183699999900000,2405545.099599999800000
,1210,-72.815328127200004,42.855014773900002,1865361.773800000100000,2435180.027199999900000
,1211,-72.816700973600007,42.854885226000000,1865257.015309999900000,2435139.034550000000000
,1212,-72.821540620700006,42.855135541599999,1864868.630630000000000,2435071.195760000000000
,1213,-72.822738880800003,42.855871194700001,1864754.292519999900000,2435127.448309999900000
,1214,-72.825259397300002,42.856446574400003,1864540.014600000100000,2435140.381000000100000
,1215,-72.736028086800005,42.626695068899998,1877798.239800000100000,2411984.277900000100000
,1216,-72.736972519500000,42.613369023099999,1878084.517550000000000,2410520.525549999900000
,1217,-72.738216659499997,42.602269551399999,1878286.744909999900000,2409292.275359999900000
,1218,-72.735991752900006,42.602657130499999,1878452.293899999900000,2409378.282100000000000
,1219,-72.740612371699996,42.603663012200002,1878059.438300000000000,2409396.041129999800000
,1220,-72.856304415400004,42.974076662100003,1858922.853600000000000,2447286.118499999900000
,1221,-72.844177517500000,42.949721235500000,1860533.988840000000000,2444882.842670000200000
,1222,-72.802757171600007,42.567733522200001,1874112.424500000000000,2404272.441199999800000
,1223,-72.673719868099994,42.628544137200002,1882676.081100000100000,2413417.545500000000000
,1224,-72.950308164899994,42.750704150700003,1857515.635400000000000,2421223.225999999800000
,1225,-72.948379164900004,42.750618351100002,1857670.330899999900000,2421251.624100000100000
,1226,-72.670901745099997,42.828142707799998,1877477.939500000100000,2435110.958800000100000
,1227,-72.712552957800000,42.798739901300003,1874990.431700000100000,2431101.434700000100000
,1228,-72.962606824900007,42.578497151299999,1861164.175929999900000,2402298.740340000000000
,1229,-72.959598170000007,42.781457756000002,1855956.629500000000000,2424377.880900000200000
,1230,-73.064153860900007,42.643067126799998,1851395.580200000000000,2407322.415099999900000
,1231,-73.063870262500004,42.649592927699999,1851243.694700000100000,2408036.182899999900000
,1232,-72.710088488099998,42.765237495800001,1876093.212600000000000,2427518.122099999800000
,1233,-72.701457151300005,42.761838219799998,1876866.716659999900000,2427320.036870000000000
,1234,-72.722310895199996,42.816277771300001,1873745.312200000000000,2432810.192199999900000
,1235,-72.724378554500007,42.814259077400003,1873636.913549999900000,2432550.585760000200000
,1236,-72.724522762199996,42.814102103400003,1873629.791400000000000,2432530.725500000200000
,1237,-72.941152363200004,42.780899089899997,1857428.218300000100000,2424677.660000000100000
,1238,-72.941819558000006,42.779543082399996,1857411.940089999900000,2424517.527770000000000
,1239,-72.940779465099993,42.773289363600000,1857661.982910000000000,2423859.486570000200000
,1240,-72.941646120200005,42.771826247200003,1857632.823339999900000,2423683.833610000100000
,1241,-72.942502564199998,42.771366887900001,1857577.518399999900000,2423617.263400000100000
,1242,-72.612015627100007,42.585787938400003,1888719.757939999900000,2410006.448580000100000
,1243,-72.611495168600001,42.585192525899998,1888777.150840000000000,2409952.243489999800000
,1244,-72.606079708600006,42.584042132000000,1889236.952199999900000,2409935.174399999900000
,1245,-72.982815367100002,42.615665057800001,1858567.195800000100000,2405936.388900000100000
,1246,-72.978602977500003,42.623484526600002,1858690.994329999900000,2406867.266420000200000
,1247,-72.977878165899995,42.623422459399997,1858750.028800000000000,2406874.707899999800000
,1248,-72.627045454599994,42.687408882800000,1884765.164399999900000,2420724.274199999900000
,1249,-72.630930312399997,42.523128652700002,1888928.283400000100000,2402837.117600000000000
,1250,-72.625186910899998,42.516417251400000,1889565.807500000100000,2402223.611699999800000
,1251,-72.664137441799994,42.805746320300003,1878619.702920000100000,2432817.077839999900000
,1252,-72.853996375799994,42.833708261699996,1862886.596620000000000,2432111.184450000100000
,1253,-72.854928338199997,42.828965968600002,1862940.861000000000000,2431578.654099999900000
,1254,-72.945433818699996,42.575162318099999,1862613.796300000000000,2402273.333399999900000
,1255,-72.951378050800002,43.045875871699998,1849510.847099999900000,2453216.022400000100000
,1256,-72.746675766300001,42.759182758999998,1873368.979700000000000,2426139.926299999900000
,1257,-72.751503899799999,42.755274958500003,1873093.570300000000000,2425621.060600000000000
,1258,-72.691797741599999,42.660966676400001,1880366.478799999900000,2416574.941999999800000
,1259,-72.693047676000006,42.668022277399999,1880076.205200000000000,2417315.191800000100000
,1260,-72.744256552300001,42.568542923800003,1878722.188400000100000,2405515.314999999900000
